,p_gender,p_race,p_att,path,p_profile,author_name,author_tag,text,p_issue,p_lean,p_retweet,retweet,quote,like,p_output,time
3005,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_4.png,representative_username,Representative Tom Cole,@RepresentativeTomCole,Mandatory child vaccinations protect public health by preventing the spread of dangerous diseases and safeguarding vulnerable individuals.,Mandating_Child_vaccinations,Liberal,medium,72,35,142,male_white_representative_username_unprof_Mandating_Child_vaccinations_Liberal_reactionmedium.png,2022-07-05 14:34
3006,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_6.png,representative_username,Representative Richard Hoffman,@RepresentativeRichardHoffman,Nuclear energy is a clean and reliable source of power that can help our future.,Nuclear_Energy,Conservative,high,801,162,2733,male_white_representative_username_unprof_Nuclear_Energy_Conservative_reactionhigh.png,2022-07-05 14:34
3007,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_10.png,representative_username,Representative Richard Hoffman,@RepresentativeRichardHoffman,"Nuclear power plants generate electricity without emitting greenhouse gases, making them a key solution for future generations.",Nuclear_Energy,Conservative,low,4,2,35,male_white_representative_username_unprof_Nuclear_Energy_Conservative_reactionlow.png,2022-07-05 14:34
3008,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_5.png,representative_username,Representative Richard Hoffman,@RepresentativeRichardHoffman,"Advanced nuclear technologies are safer and more efficient than older designs, and can provide a stable source of energy for decades.",Nuclear_Energy,Conservative,medium,97,45,240,male_white_representative_username_unprof_Nuclear_Energy_Conservative_reactionmedium.png,2022-07-05 14:34
3009,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_4.png,representative_username,Representative Thomas Wagner,@RepresentativeThomasWagner,"The risks of nuclear energy far outweigh any potential benefits, and we must transition to other energy sources as quickly as possible.",Nuclear_Energy,Liberal,high,711,173,2733,male_white_representative_username_unprof_Nuclear_Energy_Liberal_reactionhigh.png,2022-07-05 14:34
3010,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_1.png,representative_username,Representative Richard Hoffman,@RepresentativeRichardHoffman,"Renewable energy sources like solar and wind are safer, cheaper, and more sustainable than nuclear power.",Nuclear_Energy,Liberal,low,4,1,41,male_white_representative_username_unprof_Nuclear_Energy_Liberal_reactionlow.png,2022-07-05 14:34
3011,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_11.png,representative_username,Representative Thomas Wagner,@RepresentativeThomasWagner,"Nuclear energy is not cost-effective, and the high upfront costs of building and maintaining nuclear plants cannot be justified.",Nuclear_Energy,Liberal,medium,97,24,103,male_white_representative_username_unprof_Nuclear_Energy_Liberal_reactionmedium.png,2022-07-05 14:34
3012,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_10.png,representative_username,Representative Thomas Wagner,@RepresentativeThomasWagner,"Individuals should have the right to invest their Social Security contributions in assets they believe in, such as stocks or bonds.",Privatize_Social_Security,Conservative,high,521,162,3035,male_white_representative_username_unprof_Privatize_Social_Security_Conservative_reactionhigh.png,2022-07-05 14:34
3013,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_3.png,representative_username,Representative Mark Hansen,@RepresentativeMarkHansen,"Individuals should have the right to invest their Social Security contributions in assets they believe in, such as stocks or bonds.",Privatize_Social_Security,Conservative,low,4,2,25,male_white_representative_username_unprof_Privatize_Social_Security_Conservative_reactionlow.png,2022-07-05 14:34
3014,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_11.png,representative_username,Representative Thomas Wagner,@RepresentativeThomasWagner,Private investment of Social Security funds would create a personal ownership stake. It's time to prioritize individual empowerment over government dependency.,Privatize_Social_Security,Conservative,medium,77,45,142,male_white_representative_username_unprof_Privatize_Social_Security_Conservative_reactionmedium.png,2022-07-05 14:34
3015,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_4.png,representative_username,Representative Tom Cole,@RepresentativeTomCole,Allowing private investment of Social Security funds would expose retirees to the volatility of the stock market. We cannot gamble with the hard-earned savings of our seniors.,Privatize_Social_Security,Liberal,high,711,238,2733,male_white_representative_username_unprof_Privatize_Social_Security_Liberal_reactionhigh.png,2022-07-05 14:34
3016,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_3.png,representative_username,Representative Mark Hansen,@RepresentativeMarkHansen,Allowing private investment of Social Security funds would expose retirees to the volatility of the stock market. We cannot gamble with the hard-earned savings of our seniors.,Privatize_Social_Security,Liberal,low,0,0,35,male_white_representative_username_unprof_Privatize_Social_Security_Liberal_reactionlow.png,2022-07-05 14:34
3017,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_7.png,representative_username,Representative Thomas Wagner,@RepresentativeThomasWagner,The current Social Security system has been successful in lifting millions of seniors out of poverty. Privatization would jeopardize this progress and leave many elderly Americans struggling to make ends meet.,Privatize_Social_Security,Liberal,medium,77,45,240,male_white_representative_username_unprof_Privatize_Social_Security_Liberal_reactionmedium.png,2022-07-05 14:34
3018,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_0.png,representative_username,Representative Tom Cole,@RepresentativeTomCole,"Frivolous lawsuits drive up the cost of doing business, and tort reform can help create a more fair and efficient legal system.",Tort_Reform,Conservative,high,521,238,2733,male_white_representative_username_unprof_Tort_Reform_Conservative_reactionhigh.png,2022-07-05 14:34
3019,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_8.png,representative_username,Representative Thomas Wagner,@RepresentativeThomasWagner,"By limiting excessive damages and lowering the cost of litigation, tort reform can encourage innovation and support economic growth.",Tort_Reform,Conservative,low,0,1,35,male_white_representative_username_unprof_Tort_Reform_Conservative_reactionlow.png,2022-07-05 14:34
3020,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_11.png,representative_username,Representative Tom Cole,@RepresentativeTomCole,"Frivolous lawsuits drive up the cost of doing business, and tort reform can help create a more fair and efficient legal system.",Tort_Reform,Conservative,medium,77,45,142,male_white_representative_username_unprof_Tort_Reform_Conservative_reactionmedium.png,2022-07-05 14:34
3021,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_0.png,representative_username,Representative Thomas Wagner,@RepresentativeThomasWagner,"Frivolous lawsuits that tort reform claims to prevent are not a significant problem, and the high cost of healthcare and other goods is due to other factors.",Tort_Reform,Liberal,high,801,238,3035,male_white_representative_username_unprof_Tort_Reform_Liberal_reactionhigh.png,2022-07-05 14:34
3022,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_0.png,representative_username,Representative Thomas Wagner,@RepresentativeThomasWagner,Limiting damages in personal injury cases and through tort reform only hurts victims and their families.,Tort_Reform,Liberal,low,0,0,25,male_white_representative_username_unprof_Tort_Reform_Liberal_reactionlow.png,2022-07-05 14:34
3023,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_6.png,representative_username,Representative Mark Hansen,@RepresentativeMarkHansen,Limiting damages in personal injury cases and through tort reform only hurts victims and their families.,Tort_Reform,Liberal,medium,72,35,103,male_white_representative_username_unprof_Tort_Reform_Liberal_reactionmedium.png,2022-07-05 14:34
3024,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_5.png,spam_name,mark345332,@mark345332,"Abortion does not empower women, it exploits them and denies them the opportunity to be mothers.",Abortion,Conservative,high,521,162,2799,male_white_spam_name_unprof_Abortion_Conservative_reactionhigh.png,2022-07-05 14:34
3025,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_0.png,spam_name,2133hoffman,@2133hoffman,"Abortion not only ends the life of the unborn child, but it also has negative physical and emotional effects on the mother.",Abortion,Conservative,low,0,1,35,male_white_spam_name_unprof_Abortion_Conservative_reactionlow.png,2022-07-05 14:34
3026,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_2.png,spam_name,14732cole,@14732cole,"Abortion is not a solution to unplanned pregnancies, adoption is a loving option that allows the child to live.",Abortion,Conservative,medium,72,24,103,male_white_spam_name_unprof_Abortion_Conservative_reactionmedium.png,2022-07-05 14:34
3027,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_8.png,spam_name,2133hoffman,@2133hoffman,"Supporting abortion access means supporting women's equality and autonomy, and their right to make decisions about their own lives.",Abortion,Liberal,high,711,173,2799,male_white_spam_name_unprof_Abortion_Liberal_reactionhigh.png,2022-07-05 14:34
3028,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_0.png,spam_name,2133hoffman,@2133hoffman,"Abortion is a fundamental right guaranteed by the Constitution, and must be protected for all women.",Abortion,Liberal,low,0,1,41,male_white_spam_name_unprof_Abortion_Liberal_reactionlow.png,2022-07-05 14:34
3029,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_7.png,spam_name,mark345332,@mark345332,Denying women access to abortion only puts their health and lives at risk.,Abortion,Liberal,medium,97,35,240,male_white_spam_name_unprof_Abortion_Liberal_reactionmedium.png,2022-07-05 14:34
3030,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_2.png,spam_name,2133hoffman,@2133hoffman,"Our nation is a land of opportunity, but it's also a land of laws. Birthright citizenship for children of illegal immigrants encourages illegal entry and undermines the principles that make our country strong.",Ban_birthright_citizenship_for_children_of_illegal_immigrants,Conservative,high,711,162,3035,male_white_spam_name_unprof_Ban_birthright_citizenship_for_children_of_illegal_immigrants_Conservative_reactionhigh.png,2022-07-05 14:34
3031,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_8.png,spam_name,2133hoffman,@2133hoffman,"Granting automatic citizenship to children of illegal immigrants undermines the integrity of our immigration system. We must prioritize the needs of American citizens and legal immigrants, and ending birthright citizenship is a crucial step in ensuring fairness.",Ban_birthright_citizenship_for_children_of_illegal_immigrants,Conservative,low,4,1,35,male_white_spam_name_unprof_Ban_birthright_citizenship_for_children_of_illegal_immigrants_Conservative_reactionlow.png,2022-07-05 14:34
3032,male,white,unprof,input/dalle/unprof/male_white/Male-White-image_2.png,spam_name,2133hoffman,@2133hoffman,Birthright citizenship was never intended to be a loophole for illegal immigration. It's time to restore the original intent of the 14th Amendment by ending birthright citizenship for children of illegal immigrants.,Ban_birthright_citizenship_for_children_of_illegal_immigrants,Conservative,medium,77,24,103,male_white_spam_name_unprof_Ban_birthright_citizenship_for_children_of_illegal_immigrants_Conservative_reactionmedium.png,2022-07-05 14:34
